Aasiaat+Sem/Geo+Prop+Abl+Pl	Aasiannit
ataata+Sem/Hfam+QAR+Sem/have+NNGIT+V+Par+1Sg+LU	ataataqanngitsungalu
ataata+Sem/Hfam+QAR+Sem/have+NNGIT+V+Par+2Sg	ataataqanngitsutit
ataata+Sem/Hfam+QAR+Sem/have+NNGIT+V+Par+2Sg+LI	ataataqanngitsutilli
ataata+Sem/Hfam+QAR+Sem/have+NNGIT+V+Par+2Sg+LU	ataataqanngitsutillu
ataata+Sem/Hfam+QAR+Sem/have+NNGIT+V+Par+3Sg	ataataqanngitsoq
ataata+Sem/Hfam+QAR+Sem/have+NNGIT+V+Par+3Sg+LI	ataataqanngitsorli
ataata+Sem/Hfam+QAR+Sem/have+NNGIT+V+Par+3Sg+LU	ataataqanngitsorlu
ataata+Sem/Hfam+QAR+Sem/have+SSA+GALUAR+V+Ind+1Pl	ataataqassagaluarpugut
ataata+Sem/Hfam+QAR+Sem/have+SSA+GALUAR+V+Ind+1Sg	ataataqassagaluarpunga
ataata+Sem/Hfam+QAR+Sem/have+SSA+GALUAR+V+Ind+3Sg	ataataqassagaluarpoq
ataata+Sem/Hfam+QAR+Sem/have+SSA+GALUAR+V+Int+2Sg	ataataqassagaluarpit
ataata+Sem/Hfam+QAR+Sem/have+SSA+GALUAR+V+Par+1Sg	ataataqassagaluartunga
ataata+Sem/Hfam+QAR+Sem/have+SSA+GALUAR+V+Par+2Sg	ataataqassagaluartutit
ataata+Sem/Hfam+QAR+Sem/have+SSA+GALUAR+V+Par+3Sg	ataataqassagaluartoq
ataata+Sem/Hfam+QAR+Sem/have+SSA+V+Ind+1Pl	ataataqassaagut
ataata+Sem/Hfam+QAR+Sem/have+SSA+V+Ind+1Sg	ataataqassaanga
ataata+Sem/Hfam+QAR+Sem/have+SSA+V+Ind+3Sg	ataataqassaaq
ataata+Sem/Hfam+QAR+Sem/have+SSA+V+Int+2Sg	ataataqassavit
ataata+Sem/Hfam+QAR+Sem/have+SSA+V+Par+1Sg	ataataqassasunga
ataata+Sem/Hfam+QAR+Sem/have+SSA+V+Par+1Sg+LI	ataataqassasungali
ataata+Sem/Hfam+QAR+Sem/have+SSA+V+Par+1Sg+LU	ataataqassasungalu
ataata+Sem/Hfam+QAR+Sem/have+SSA+V+Par+2Sg	ataataqassasutit
ataata+Sem/Hfam+QAR+Sem/have+SSA+V+Par+2Sg+LI	ataataqassasutilli
ataata+Sem/Hfam+QAR+Sem/have+SSA+V+Par+2Sg+LU	ataataqassasutillu
ataata+Sem/Hfam+QAR+Sem/have+SSA+V+Par+3Sg	ataataqassasoq
ataata+Sem/Hfam+QAR+Sem/have+SSA+V+Par+3Sg+LI	ataataqassasorli
ataata+Sem/Hfam+QAR+Sem/have+SSA+V+Par+3Sg+LU	ataataqassasorlu
ataata+Sem/Hfam+QAR+Sem/have+TAR+GALUAR+V+Ind+1Pl	ataataqartaraluarpugut
ataata+Sem/Hfam+QAR+Sem/have+TAR+GALUAR+V+Ind+1Sg	ataataqartaraluarpunga
ataata+Sem/Hfam+QAR+Sem/have+TAR+GALUAR+V+Ind+3Sg	ataataqartaraluarpoq
ataata+Sem/Hfam+QAR+Sem/have+TAR+GALUAR+V+Int+2Sg	ataataqartaraluarpit
ataata+Sem/Hfam+QAR+Sem/have+TAR+GALUAR+V+Par+1Sg	ataataqartaraluartunga
ataata+Sem/Hfam+QAR+Sem/have+TAR+GALUAR+V+Par+2Sg	ataataqartaraluartutit
ataata+Sem/Hfam+QAR+Sem/have+TAR+GALUAR+V+Par+3Sg	ataataqartaraluartoq
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+GALUAR+V+Ind+1Pl	ataataqartanngikkaluarpugut
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+GALUAR+V+Ind+1Sg	ataataqartanngikkaluarpunga
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+GALUAR+V+Ind+3Sg	ataataqartanngikkaluarpoq
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+GALUAR+V+Int+2Sg	ataataqartanngikkaluarpit
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+GALUAR+V+Par+1Sg	ataataqartanngikkaluartunga
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+GALUAR+V+Par+2Sg	ataataqartanngikkaluartutit
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+GALUAR+V+Par+3Sg	ataataqartanngikkaluartoq
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+V+Ind+1Pl	ataataqartanngilagut
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+V+Ind+1Sg	ataataqartanngilanga
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+V+Ind+3Sg	ataataqartanngilaq
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+V+Int+2Sg	ataataqartanngilatit
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+V+Par+1Sg	ataataqartanngitsunga
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+V+Par+1Sg+LI	ataataqartanngitsungali
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+V+Par+1Sg+LU	ataataqartanngitsungalu
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+V+Par+2Sg	ataataqartanngitsutit
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+V+Par+2Sg+LI	ataataqartanngitsutilli
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+V+Par+2Sg+LU	ataataqartanngitsutillu
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+V+Par+3Sg	ataataqartanngitsoq
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+V+Par+3Sg+LI	ataataqartanngitsorli
ataata+Sem/Hfam+QAR+Sem/have+TAR+NNGIT+V+Par+3Sg+LU	ataataqartanngitsorlu
ataata+Sem/Hfam+QAR+Sem/have+TAR+SSA+V+Ind+1Pl	ataataqartassaagut
ataata+Sem/Hfam+QAR+Sem/have+TAR+SSA+V+Ind+1Sg	ataataqartassaanga
ataata+Sem/Hfam+QAR+Sem/have+TAR+SSA+V+Ind+3Sg	ataataqartassaaq
ataata+Sem/Hfam+QAR+Sem/have+TAR+SSA+V+Int+2Sg	ataataqartassavit
ataata+Sem/Hfam+QAR+Sem/have+TAR+SSA+V+Par+1Sg	ataataqartassasunga
ataata+Sem/Hfam+QAR+Sem/have+TAR+SSA+V+Par+1Sg+LI	ataataqartassasungali
ataata+Sem/Hfam+QAR+Sem/have+TAR+SSA+V+Par+1Sg+LU	ataataqartassasungalu
ataata+Sem/Hfam+QAR+Sem/have+TAR+SSA+V+Par+2Sg	ataataqartassasutit
ataata+Sem/Hfam+QAR+Sem/have+TAR+SSA+V+Par+2Sg+LI	ataataqartassasutilli
ataata+Sem/Hfam+QAR+Sem/have+TAR+SSA+V+Par+2Sg+LU	ataataqartassasutillu
ataata+Sem/Hfam+QAR+Sem/have+TAR+SSA+V+Par+3Sg	ataataqartassasoq
ataata+Sem/Hfam+QAR+Sem/have+TAR+SSA+V+Par+3Sg+LI	ataataqartassasorli
ataata+Sem/Hfam+QAR+Sem/have+TAR+SSA+V+Par+3Sg+LU	ataataqartassasorlu
ataata+Sem/Hfam+QAR+Sem/have+TAR+V+Ind+1Pl	ataataqartarpugut
ataata+Sem/Hfam+QAR+Sem/have+TAR+V+Ind+1Sg	ataataqartarpunga
ataata+Sem/Hfam+QAR+Sem/have+TAR+V+Ind+3Sg	ataataqartarpoq
ataata+Sem/Hfam+QAR+Sem/have+TAR+V+Int+2Sg	ataataqartarpit
ataata+Sem/Hfam+QAR+Sem/have+TAR+V+Par+1Sg	ataataqartartunga
ataata+Sem/Hfam+QAR+Sem/have+TAR+V+Par+2Sg	ataataqartartutit
ataata+Sem/Hfam+QAR+Sem/have+TAR+V+Par+3Sg	ataataqartartoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+GALUAR+V+Ind+1Pl	ataataqartariaqaraluarpugut
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+GALUAR+V+Ind+1Sg	ataataqartariaqaraluarpunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+GALUAR+V+Ind+3Sg	ataataqartariaqaraluarpoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+GALUAR+V+Int+2Sg	ataataqartariaqaraluarpit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+GALUAR+V+Par+1Sg	ataataqartariaqaraluartunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+GALUAR+V+Par+2Sg	ataataqartariaqaraluartutit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+GALUAR+V+Par+3Sg	ataataqartariaqaraluartoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+1Pl	ataataqartariaqanngikkaluarpugut
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+1Sg	ataataqartariaqanngikkaluarpunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+3Sg	ataataqartariaqanngikkaluarpoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Int+2Sg	ataataqartariaqanngikkaluarpit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Par+1Sg	ataataqartariaqanngikkaluartunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Par+2Sg	ataataqartariaqanngikkaluartutit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Par+3Sg	ataataqartariaqanngikkaluartoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Ind+1Pl	ataataqartariaqanngilagut
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Ind+1Sg	ataataqartariaqanngilanga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Ind+3Sg	ataataqartariaqanngilaq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Int+2Sg	ataataqartariaqanngilatit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Par+1Sg	ataataqartariaqanngitsunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Par+1Sg+LI	ataataqartariaqanngitsungali
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Par+1Sg+LU	ataataqartariaqanngitsungalu
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Par+2Sg	ataataqartariaqanngitsutit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Par+2Sg+LI	ataataqartariaqanngitsutilli
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Par+2Sg+LU	ataataqartariaqanngitsutillu
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Par+3Sg	ataataqartariaqanngitsoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Par+3Sg+LI	ataataqartariaqanngitsorli
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Par+3Sg+LU	ataataqartariaqanngitsorlu
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+1Pl	ataataqartariaqassagaluarpugut
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+1Sg	ataataqartariaqassagaluarpunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+3Sg	ataataqartariaqassagaluarpoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+GALUAR+V+Int+2Sg	ataataqartariaqassagaluarpit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+GALUAR+V+Par+1Sg	ataataqartariaqassagaluartunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+GALUAR+V+Par+2Sg	ataataqartariaqassagaluartutit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+GALUAR+V+Par+3Sg	ataataqartariaqassagaluartoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Ind+1Pl	ataataqartariaqassaagut
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Ind+1Sg	ataataqartariaqassaanga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Ind+3Sg	ataataqartariaqassaaq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Int+2Sg	ataataqartariaqassavit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Par+1Sg	ataataqartariaqassasunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Par+1Sg+LI	ataataqartariaqassasungali
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Par+1Sg+LU	ataataqartariaqassasungalu
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Par+2Sg	ataataqartariaqassasutit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Par+2Sg+LI	ataataqartariaqassasutilli
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Par+2Sg+LU	ataataqartariaqassasutillu
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Par+3Sg	ataataqartariaqassasoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Par+3Sg+LI	ataataqartariaqassasorli
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Par+3Sg+LU	ataataqartariaqassasorlu
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+GALUAR+V+Ind+1Pl	ataataqartariaqartaraluarpugut
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+GALUAR+V+Ind+1Sg	ataataqartariaqartaraluarpunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+GALUAR+V+Ind+3Sg	ataataqartariaqartaraluarpoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+GALUAR+V+Int+2Sg	ataataqartariaqartaraluarpit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+GALUAR+V+Par+1Sg	ataataqartariaqartaraluartunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+GALUAR+V+Par+2Sg	ataataqartariaqartaraluartutit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+GALUAR+V+Par+3Sg	ataataqartariaqartaraluartoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+1Pl	ataataqartariaqartanngikkaluarpugut
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+1Sg	ataataqartariaqartanngikkaluarpunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+3Sg	ataataqartariaqartanngikkaluarpoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Int+2Sg	ataataqartariaqartanngikkaluarpit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Par+1Sg	ataataqartariaqartanngikkaluartunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Par+2Sg	ataataqartariaqartanngikkaluartutit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Par+3Sg	ataataqartariaqartanngikkaluartoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+1Pl	ataataqartariaqartanngilagut
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+1Sg	ataataqartariaqartanngilanga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+3Sg	ataataqartariaqartanngilaq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Int+2Sg	ataataqartariaqartanngilatit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg	ataataqartariaqartanngitsunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg+LI	ataataqartariaqartanngitsungali
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg+LU	ataataqartariaqartanngitsungalu
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+2Sg	ataataqartariaqartanngitsutit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+2Sg+LI	ataataqartariaqartanngitsutilli
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+2Sg+LU	ataataqartariaqartanngitsutillu
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+3Sg	ataataqartariaqartanngitsoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+3Sg+LI	ataataqartariaqartanngitsorli
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+3Sg+LU	ataataqartariaqartanngitsorlu
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Ind+1Pl	ataataqartariaqartassaagut
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Ind+1Sg	ataataqartariaqartassaanga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Ind+3Sg	ataataqartariaqartassaaq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Int+2Sg	ataataqartariaqartassavit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg	ataataqartariaqartassasunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg+LI	ataataqartariaqartassasungali
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg+LU	ataataqartariaqartassasungalu
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Par+2Sg	ataataqartariaqartassasutit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Par+2Sg+LI	ataataqartariaqartassasutilli
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Par+2Sg+LU	ataataqartariaqartassasutillu
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Par+3Sg	ataataqartariaqartassasoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Par+3Sg+LI	ataataqartariaqartassasorli
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Par+3Sg+LU	ataataqartariaqartassasorlu
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+V+Ind+1Pl	ataataqartariaqartarpugut
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+V+Ind+1Sg	ataataqartariaqartarpunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+V+Ind+3Sg	ataataqartariaqartarpoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+V+Int+2Sg	ataataqartariaqartarpit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+V+Par+1Sg	ataataqartariaqartartunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+V+Par+2Sg	ataataqartariaqartartutit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+TAR+V+Par+3Sg	ataataqartariaqartartoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+V+Ind+1Pl	ataataqartariaqarpugut
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+V+Ind+1Sg	ataataqartariaqarpunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+V+Ind+3Sg	ataataqartariaqarpoq
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+V+Int+2Sg	ataataqartariaqarpit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+V+Par+1Sg	ataataqartariaqartunga
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+V+Par+2Sg	ataataqartariaqartutit
ataata+Sem/Hfam+QAR+Sem/have+TARIAQAR+Sem/must+V+Par+3Sg	ataataqartariaqartoq
ataata+Sem/Hfam+QAR+Sem/have+TUQ+N+Abs+Sg	ataataqartoq
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GALUAR+V+Ind+1Pl	ataataqartuugaluarpugut
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GALUAR+V+Ind+1Sg	ataataqartuugaluarpunga
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GALUAR+V+Ind+3Sg	ataataqartuugaluarpoq
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GALUAR+V+Int+2Sg	ataataqartuugaluarpit
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GALUAR+V+Par+1Sg	ataataqartuugaluartunga
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GALUAR+V+Par+2Sg	ataataqartuugaluartutit
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GALUAR+V+Par+3Sg	ataataqartuugaluartoq
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+GALUAR+V+Ind+1Pl	ataataqartoorusukkaluarpugut
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+GALUAR+V+Ind+1Sg	ataataqartoorusukkaluarpunga
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	ataataqartoorusukkaluarpoq
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+GALUAR+V+Int+2Sg	ataataqartoorusukkaluarpit
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+GALUAR+V+Par+1Sg	ataataqartoorusukkaluartunga
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+GALUAR+V+Par+2Sg	ataataqartoorusukkaluartutit
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+GALUAR+V+Par+3Sg	ataataqartoorusukkaluartoq
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Pl	ataataqartoorusunngikkaluarpugut
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Sg	ataataqartoorusunngikkaluarpunga
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+3Sg	ataataqartoorusunngikkaluarpoq
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Int+2Sg	ataataqartoorusunngikkaluarpit
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Par+1Sg	ataataqartoorusunngikkaluartunga
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Par+2Sg	ataataqartoorusunngikkaluartutit
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Par+3Sg	ataataqartoorusunngikkaluartoq
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Ind+1Pl	ataataqartoorusunngilagut
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Ind+1Sg	ataataqartoorusunngilanga
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Ind+3Sg	ataataqartoorusunngilaq
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Int+2Sg	ataataqartoorusunngilatit
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Par+1Sg	ataataqartoorusunngitsunga
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Par+1Sg+LI	ataataqartoorusunngitsungali
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Par+1Sg+LU	ataataqartoorusunngitsungalu
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Par+2Sg	ataataqartoorusunngitsutit
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Par+2Sg+LI	ataataqartoorusunngitsutilli
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Par+2Sg+LU	ataataqartoorusunngitsutillu
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Par+3Sg	ataataqartoorusunngitsoq
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Par+3Sg+LI	ataataqartoorusunngitsorli
ataata+Sem/Hfam+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Par+3Sg+LU	ataataqartoorusunngitsorlu
