Aasiaat+Sem/Geo+Prop+Abl+Pl	Aasiannit
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+GALUAR+V+Par+1Sg	Narsarmiuusariaqaraluartunga
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+1Pl	Narsarmiuusariaqanngikkaluarpugut
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+1Sg	Narsarmiuusariaqanngikkaluarpunga
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+3Sg	Narsarmiuusariaqanngikkaluarpoq
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Int+2Sg	Narsarmiuusariaqanngikkaluarpit
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Par+1Sg	Narsarmiuusariaqanngikkaluartunga
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+V+Ind+1Pl	Narsarmiuusariaqanngilagut
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+V+Ind+1Sg	Narsarmiuusariaqanngilanga
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+V+Ind+3Sg	Narsarmiuusariaqanngilaq
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+V+Int+2Sg	Narsarmiuusariaqanngilatit
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+V+Par+1Sg	Narsarmiuusariaqanngitsunga
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+1Pl	Narsarmiuusariaqassagaluarpugut
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+1Sg	Narsarmiuusariaqassagaluarpunga
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+3Sg	Narsarmiuusariaqassagaluarpoq
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Int+2Sg	Narsarmiuusariaqassagaluarpit
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Par+1Sg	Narsarmiuusariaqassagaluartunga
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+1Pl	Narsarmiuusariaqassanngilagut
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+1Sg	Narsarmiuusariaqassanngilanga
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+3Sg	Narsarmiuusariaqassanngilaq
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+NNGIT+V+Int+2Sg	Narsarmiuusariaqassanngilatit
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg	Narsarmiuusariaqassanngitsunga
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg+LI	Narsarmiuusariaqassanngitsungali
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg+LU	Narsarmiuusariaqassanngitsungalu
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+V+Ind+1Pl	Narsarmiuusariaqassaagut
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+V+Ind+1Sg	Narsarmiuusariaqassaanga
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+V+Ind+3Sg	Narsarmiuusariaqassaaq
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+V+Int+2Sg	Narsarmiuusariaqassavit
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+V+Par+1Sg	Narsarmiuusariaqassasunga
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+V+Ind+1Pl	Narsarmiuusariaqarpugut
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+V+Ind+1Sg	Narsarmiuusariaqarpunga
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+V+Ind+3Sg	Narsarmiuusariaqarpoq
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+V+Int+2Sg	Narsarmiuusariaqarpit
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+TARIAQAR+Sem/must+V+Par+1Sg	Narsarmiuusariaqartunga
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+V+Ind+1Pl	Narsarmiuuvugut
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+V+Ind+1Sg	Narsarmiuuvunga
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+V+Ind+3Sg	Narsarmiuuvoq
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+V+Int+2Sg	Narsarmiuuit
Narsaq+Sem/Geo+Prop+MIU+U+Sem/be_copula+V+Par+1Sg	Narsarmiuusunga
Narsaq+Sem/Geo+Prop+Trm+Sg	Narsamut
Narsaq+Sem/Geo+Prop+Trm+Sg+LI	Narsamulli
Narsaq+Sem/Geo+Prop+Trm+Sg+LU	Narsamullu
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+GALUAR+V+Ind+3Sg	Narsaagaluarpoq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	Narsaarusukkaluarpoq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+3Sg	Narsaarusunngikkaluarpoq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Ind+3Sg	Narsaarusunngilaq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+3Sg	Narsaarusussagaluarpoq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Pl	Narsaarusussanngilagut
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Sg	Narsaarusussanngilanga
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+3Sg	Narsaarusussanngilaq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Int+2Sg	Narsaarusussanngilatit
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg	Narsaarusussanngitsunga
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg+LI	Narsaarusussanngitsungali
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg+LU	Narsaarusussanngitsungalu
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Ind+3Sg	Narsaarusussaaq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+GUSUP+Sem/wish+V+Ind+3Sg	Narsaarusuppoq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+NNGIT+GALUAR+V+Ind+3Sg	Narsaanngikkaluarpoq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+NNGIT+V+Ind+3Sg	Narsaanngilaq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+SSA+GALUAR+V+Ind+3Sg	Narsaassagaluarpoq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+SSA+NNGIT+V+Ind+1Pl	Narsaassanngilagut
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+SSA+NNGIT+V+Ind+1Sg	Narsaassanngilanga
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+SSA+NNGIT+V+Ind+3Sg	Narsaassanngilaq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+SSA+NNGIT+V+Int+2Sg	Narsaassanngilatit
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+SSA+NNGIT+V+Par+1Sg	Narsaassanngitsunga
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+SSA+NNGIT+V+Par+1Sg+LI	Narsaassanngitsungali
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+SSA+NNGIT+V+Par+1Sg+LU	Narsaassanngitsungalu
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+SSA+V+Ind+3Sg	Narsaassaaq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+TARIAQAR+Sem/must+GALUAR+V+Ind+3Sg	Narsaasariaqaraluarpoq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+3Sg	Narsaasariaqanngikkaluarpoq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+V+Ind+3Sg	Narsaasariaqanngilaq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+3Sg	Narsaasariaqassagaluarpoq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+1Pl	Narsaasariaqassanngilagut
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+1Sg	Narsaasariaqassanngilanga
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+3Sg	Narsaasariaqassanngilaq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+NNGIT+V+Int+2Sg	Narsaasariaqassanngilatit
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg	Narsaasariaqassanngitsunga
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg+LI	Narsaasariaqassanngitsungali
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg+LU	Narsaasariaqassanngitsungalu
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+V+Ind+3Sg	Narsaasariaqassaaq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+TARIAQAR+Sem/must+V+Ind+3Sg	Narsaasariaqarpoq
Narsaq+Sem/Geo+Prop+U+Sem/be_copula+V+Ind+3Sg	Narsaavoq
Narsarsuaq+Sem/Geo+Prop+Abl+Sg	Narsarsuarmit
Narsarsuaq+Sem/Geo+Prop+Abl+Sg+LI	Narsarsuarmilli
Narsarsuaq+Sem/Geo+Prop+Abl+Sg+LU	Narsarsuarmillu
Narsarsuaq+Sem/Geo+Prop+Abs+Sg	Narsarsuaq
Narsarsuaq+Sem/Geo+Prop+Ins+Sg	Narsarsuarmik
Narsarsuaq+Sem/Geo+Prop+Ins+Sg+LI	Narsarsuarmilli
Narsarsuaq+Sem/Geo+Prop+Ins+Sg+LU	Narsarsuarmillu
Narsarsuaq+Sem/Geo+Prop+Lok+Sg	Narsarsuarmi
Narsarsuaq+Sem/Geo+Prop+Lok+Sg+LI	Narsarsuarmili
Narsarsuaq+Sem/Geo+Prop+Lok+Sg+LU	Narsarsuarmilu
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GALUAR+V+Ind+1Pl	Narsarsuarmiulerigaluarpugut
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GALUAR+V+Ind+1Sg	Narsarsuarmiulerigaluarpunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GALUAR+V+Ind+3Sg	Narsarsuarmiulerigaluarpoq
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GALUAR+V+Int+2Sg	Narsarsuarmiulerigaluarpit
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GALUAR+V+Par+1Sg	Narsarsuarmiulerigaluartunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+GALUAR+V+Ind+1Pl	Narsarsuarmiulererusukkaluarpugut
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+GALUAR+V+Ind+1Sg	Narsarsuarmiulererusukkaluarpunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	Narsarsuarmiulererusukkaluarpoq
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+GALUAR+V+Int+2Sg	Narsarsuarmiulererusukkaluarpit
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+GALUAR+V+Par+1Sg	Narsarsuarmiulererusukkaluartunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Pl	Narsarsuarmiulererusunngikkaluarpugut
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Sg	Narsarsuarmiulererusunngikkaluarpunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+3Sg	Narsarsuarmiulererusunngikkaluarpoq
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+GALUAR+V+Int+2Sg	Narsarsuarmiulererusunngikkaluarpit
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+GALUAR+V+Par+1Sg	Narsarsuarmiulererusunngikkaluartunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Ind+1Pl	Narsarsuarmiulererusunngilagut
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Ind+1Sg	Narsarsuarmiulererusunngilanga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Ind+3Sg	Narsarsuarmiulererusunngilaq
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Int+2Sg	Narsarsuarmiulererusunngilatit
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Par+1Sg	Narsarsuarmiulererusunngitsunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Par+1Sg+LI	Narsarsuarmiulererusunngitsungali
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Par+1Sg+LU	Narsarsuarmiulererusunngitsungalu
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Pl	Narsarsuarmiulererusussagaluarpugut
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Sg	Narsarsuarmiulererusussagaluarpunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+3Sg	Narsarsuarmiulererusussagaluarpoq
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+GALUAR+V+Int+2Sg	Narsarsuarmiulererusussagaluarpit
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+GALUAR+V+Par+1Sg	Narsarsuarmiulererusussagaluartunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Pl	Narsarsuarmiulererusussanngilagut
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Sg	Narsarsuarmiulererusussanngilanga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+3Sg	Narsarsuarmiulererusussanngilaq
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+NNGIT+V+Int+2Sg	Narsarsuarmiulererusussanngilatit
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg	Narsarsuarmiulererusussanngitsunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg+LI	Narsarsuarmiulererusussanngitsungali
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg+LU	Narsarsuarmiulererusussanngitsungalu
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Ind+1Pl	Narsarsuarmiulererusussaagut
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Ind+1Sg	Narsarsuarmiulererusussaanga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Ind+3Sg	Narsarsuarmiulererusussaaq
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Int+2Sg	Narsarsuarmiulererusussavit
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Par+1Sg	Narsarsuarmiulererusussasunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Par+1Sg+LI	Narsarsuarmiulererusussasungali
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Par+1Sg+LU	Narsarsuarmiulererusussasungalu
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Pl	Narsarsuarmiulererusuttaraluarpugut
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Sg	Narsarsuarmiulererusuttaraluarpunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+3Sg	Narsarsuarmiulererusuttaraluarpoq
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+GALUAR+V+Int+2Sg	Narsarsuarmiulererusuttaraluarpit
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+GALUAR+V+Par+1Sg	Narsarsuarmiulererusuttaraluartunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Pl	Narsarsuarmiulererusuttanngikkaluarpugut
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Sg	Narsarsuarmiulererusuttanngikkaluarpunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+3Sg	Narsarsuarmiulererusuttanngikkaluarpoq
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Int+2Sg	Narsarsuarmiulererusuttanngikkaluarpit
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Par+1Sg	Narsarsuarmiulererusuttanngikkaluartunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Pl	Narsarsuarmiulererusuttanngilagut
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Sg	Narsarsuarmiulererusuttanngilanga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+3Sg	Narsarsuarmiulererusuttanngilaq
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Int+2Sg	Narsarsuarmiulererusuttanngilatit
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Par+1Sg	Narsarsuarmiulererusuttanngitsunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Par+1Sg+LI	Narsarsuarmiulererusuttanngitsungali
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Par+1Sg+LU	Narsarsuarmiulererusuttanngitsungalu
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+SSA+V+Ind+1Pl	Narsarsuarmiulererusuttassaagut
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+SSA+V+Ind+1Sg	Narsarsuarmiulererusuttassaanga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+SSA+V+Ind+3Sg	Narsarsuarmiulererusuttassaaq
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+SSA+V+Int+2Sg	Narsarsuarmiulererusuttassavit
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+SSA+V+Par+1Sg	Narsarsuarmiulererusuttassasunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+SSA+V+Par+1Sg+LI	Narsarsuarmiulererusuttassasungali
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+SSA+V+Par+1Sg+LU	Narsarsuarmiulererusuttassasungalu
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+V+Ind+1Pl	Narsarsuarmiulererusuttarpugut
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+V+Ind+1Sg	Narsarsuarmiulererusuttarpunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+V+Ind+3Sg	Narsarsuarmiulererusuttarpoq
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+V+Int+2Sg	Narsarsuarmiulererusuttarpit
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+TAR+V+Par+1Sg	Narsarsuarmiulererusuttartunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+V+Ind+1Pl	Narsarsuarmiulererusuppugut
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+V+Ind+1Sg	Narsarsuarmiulererusuppunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+V+Ind+3Sg	Narsarsuarmiulererusuppoq
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+V+Int+2Sg	Narsarsuarmiulererusuppit
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+GUSUP+Sem/wish+V+Par+1Sg	Narsarsuarmiulererusuttunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+NNGIT+GALUAR+V+Ind+1Pl	Narsarsuarmiulerinngikkaluarpugut
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+NNGIT+GALUAR+V+Ind+1Sg	Narsarsuarmiulerinngikkaluarpunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+NNGIT+GALUAR+V+Ind+3Sg	Narsarsuarmiulerinngikkaluarpoq
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+NNGIT+GALUAR+V+Int+2Sg	Narsarsuarmiulerinngikkaluarpit
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+NNGIT+GALUAR+V+Par+1Sg	Narsarsuarmiulerinngikkaluartunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+NNGIT+V+Ind+1Pl	Narsarsuarmiulerinngilagut
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+NNGIT+V+Ind+1Sg	Narsarsuarmiulerinngilanga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+NNGIT+V+Ind+3Sg	Narsarsuarmiulerinngilaq
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+NNGIT+V+Int+2Sg	Narsarsuarmiulerinngilatit
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+NNGIT+V+Par+1Sg	Narsarsuarmiulerinngitsunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+NNGIT+V+Par+1Sg+LI	Narsarsuarmiulerinngitsungali
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+NNGIT+V+Par+1Sg+LU	Narsarsuarmiulerinngitsungalu
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+SSA+GALUAR+V+Ind+1Pl	Narsarsuarmiulerissagaluarpugut
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+SSA+GALUAR+V+Ind+1Sg	Narsarsuarmiulerissagaluarpunga
Narsarsuaq+Sem/Geo+Prop+MIU+LIRI+Sem/work+SSA+GALUAR+V+Ind+3Sg	Narsarsuarmiulerissagaluarpoq
